0,1,2,3,Category,Epoch
0.26622352,0.2709591,0.20468932,0.25812805,Jumbled,3
0.25720692,0.29572728,0.19420888,0.2528569,LineDrawing,3
0.24095364,0.32032755,0.1952217,0.24349709,LowResolution,3
0.2480475,0.30619898,0.19711614,0.24863735,Noisy,3
0.26983595,0.26971048,0.19102742,0.2694262,Object,3
0.25778842,0.28252643,0.18817882,0.27150628,OutdoorManMade,3
0.26400888,0.28232637,0.19462109,0.25904366,OutdoorNatural,3
0.23852885,0.30642515,0.19040014,0.26464587,Pattern,3
0.27193573,0.2752287,0.19029205,0.26254356,Random,3
0.24468356,0.27748773,0.21656367,0.26126507,Satellite,3
0.26462594,0.28504285,0.17997077,0.27036047,Sketch,3
0.29351494,0.2156804,0.19308983,0.29771483,Social,3
0.39773172,0.030882569,0.015942788,0.5554429,Action,30
0.379606,0.03947847,0.016689498,0.564226,Affective,30
0.10706402,0.80046004,0.021344846,0.07113113,Art,30
0.1423849,0.6260501,0.023519434,0.20804553,BlackWhite,30
0.23955429,0.0741,0.018702364,0.6676433,Cartoon,30
0.051795166,0.8411041,0.019073326,0.08802741,Fractal,30
0.42833138,0.28336373,0.02652413,0.2617808,Indoor,30
0.03228049,0.9133487,0.01740373,0.03696714,Inverted,30
0.2602223,0.6181174,0.027287994,0.09437234,Jumbled,30
0.07674955,0.8272779,0.021528054,0.07444447,LineDrawing,30
0.021524677,0.9409939,0.015599035,0.021882383,LowResolution,30
0.032713864,0.91648436,0.016849993,0.033951804,Noisy,30
0.81680924,0.10402192,0.018849684,0.060319133,Object,30
0.08037056,0.57684445,0.023363708,0.31942135,OutdoorManMade,30
0.10238381,0.76818186,0.02440047,0.1050338,OutdoorNatural,30
0.031386692,0.88017756,0.01810709,0.070328616,Pattern,30
0.30243978,0.61955506,0.020796835,0.05720834,Random,30
0.033794068,0.8642083,0.022777367,0.079220206,Satellite,30
0.26940927,0.29397723,0.019907307,0.41670617,Sketch,30
0.7179569,0.018419756,0.015070925,0.24855238,Social,30
0.3889976,0.028403483,0.014775858,0.567823,Action,31
0.36854625,0.036117215,0.015447561,0.57988894,Affective,31
0.09760974,0.8186717,0.019526731,0.06419177,Art,31
0.13415225,0.6447017,0.021951454,0.19919454,BlackWhite,31
0.21933717,0.06687438,0.017121984,0.6966664,Cartoon,31
0.04685814,0.8559361,0.017442545,0.07976321,Fractal,31
0.44471884,0.27134195,0.024817936,0.25912124,Indoor,31
0.02942025,0.9209101,0.015999332,0.03367033,Inverted,31
0.25314465,0.63329905,0.025397623,0.088158645,Jumbled,31
0.07034519,0.8418192,0.019772071,0.06806353,LineDrawing,31
0.01964131,0.94599193,0.014336723,0.020030096,LowResolution,31
0.0294073,0.9246618,0.015334356,0.030596552,Noisy,31
0.8359667,0.093005575,0.017167168,0.05386053,Object,31
0.07410353,0.5887472,0.021666834,0.3154825,OutdoorManMade,31
0.09268324,0.78970385,0.022307288,0.0953056,OutdoorNatural,31
0.028486287,0.8906702,0.016638739,0.064204805,Pattern,31
0.29711634,0.6307799,0.019354848,0.052748866,Random,31
0.03072865,0.8759231,0.020873135,0.07247505,Satellite,31
0.26817372,0.28497335,0.018679416,0.42817348,Sketch,31
0.74489236,0.01669331,0.013736523,0.22467783,Social,31
0.37962928,0.025960332,0.013631836,0.5807786,Action,32
0.356803,0.033020444,0.014264179,0.5959124,Affective,32
0.08854649,0.835637,0.017868549,0.05794792,Art,32
0.12428611,0.6680117,0.02026643,0.18743578,BlackWhite,32
0.2000866,0.06016114,0.015616178,0.7241361,Cartoon,32
0.042456523,0.8689604,0.015994953,0.072588116,Fractal,32
0.46602994,0.26422095,0.023274213,0.2464748,Indoor,32
0.026498174,0.9287441,0.014546661,0.030211061,Inverted,32
0.24923599,0.64565945,0.023625264,0.08147936,Jumbled,32
0.06420117,0.855534,0.018141419,0.062123384,LineDrawing,32
0.017890679,0.95063835,0.013182324,0.018288646,LowResolution,32
0.026830057,0.9311412,0.014094314,0.027934441,Noisy,32
0.8531197,0.082981214,0.01561274,0.048286356,Object,32
0.068003,0.60488456,0.020100864,0.30701163,OutdoorManMade,32
0.08443448,0.80646247,0.020484306,0.08861881,OutdoorNatural,32
0.026039863,0.8996875,0.01534575,0.058926888,Pattern,32
0.29395515,0.640011,0.017938642,0.04809522,Random,32
0.02759931,0.88871884,0.018884273,0.064797655,Satellite,32
0.2677474,0.27065268,0.017558776,0.4440411,Sketch,32
0.7692061,0.015188211,0.012570933,0.20303471,Social,32
0.3649769,0.024079727,0.012702998,0.5982404,Action,33
0.34271634,0.03013695,0.013157674,0.61398906,Affective,33
0.079984546,0.8518345,0.016268026,0.051912904,Art,33
0.1156275,0.68883735,0.018790115,0.17674506,BlackWhite,33
0.17966193,0.053532418,0.014163687,0.752642,Cartoon,33
0.038057934,0.8818812,0.014607907,0.065452956,Fractal,33
0.48534366,0.25334468,0.021709213,0.23960236,Indoor,33
0.023950083,0.9353785,0.013298447,0.027372988,Inverted,33
0.23929818,0.6642129,0.021872083,0.07461685,Jumbled,33
0.058964793,0.86767393,0.016697073,0.056664307,LineDrawing,33
0.016337544,0.95485365,0.012118366,0.01669037,LowResolution,33
0.024281166,0.93734133,0.01290911,0.02546839,Noisy,33
0.8697652,0.073194526,0.014139961,0.04290035,Object,33
0.06329533,0.61153066,0.01877032,0.3064037,OutdoorManMade,33
0.076819345,0.8235037,0.01884846,0.08082845,OutdoorNatural,33
0.023983262,0.90748596,0.014173777,0.05435699,Pattern,33
0.28515613,0.6541282,0.016630957,0.044084724,Random,33
0.02477175,0.899662,0.017175937,0.05839024,Satellite,33
0.264592,0.25771952,0.016420024,0.46126845,Sketch,33
0.7909532,0.013831603,0.011511012,0.18370415,Social,33
0.35004482,0.022272578,0.011828331,0.61585426,Action,34
0.3316091,0.027605535,0.012173137,0.6286123,Affective,34
0.07344551,0.8638997,0.014988364,0.047666457,Art,34
0.10727244,0.710306,0.017414149,0.16500743,BlackWhite,34
0.16105287,0.048038855,0.012894121,0.7780141,Cartoon,34
0.034507345,0.8921575,0.013405469,0.059929717,Fractal,34
0.5096405,0.23583773,0.02024168,0.23428011,Indoor,34
0.021803549,0.941033,0.012189904,0.02497357,Inverted,34
0.23061249,0.6806566,0.020281157,0.06844972,Jumbled,34
0.054103713,0.8783441,0.015444716,0.052107457,LineDrawing,34
0.014904751,0.9587602,0.011122029,0.015212954,LowResolution,34
0.022040294,0.94291854,0.0118285455,0.023212539,Noisy,34
0.88235664,0.065988325,0.012961573,0.03869352,Object,34
0.058894537,0.6145082,0.01759793,0.30899933,OutdoorManMade,34
0.06996989,0.83915097,0.017320732,0.073558405,OutdoorNatural,34
0.021943757,0.91532224,0.013031119,0.049702883,Pattern,34
0.2771679,0.66634786,0.015537396,0.040946823,Random,34
0.022395257,0.9094795,0.015657803,0.05246751,Satellite,34
0.26019737,0.250204,0.015421203,0.47417736,Sketch,34
0.81153655,0.012560755,0.010498938,0.16540378,Social,34
0.33082822,0.02042885,0.0109476885,0.6377952,Action,35
0.31967637,0.025508981,0.011328186,0.64348644,Affective,35
0.06697551,0.8760317,0.013739872,0.043252982,Art,35
0.09967448,0.7301478,0.016145965,0.15403183,BlackWhite,35
0.14320518,0.042951092,0.011700832,0.80214286,Cartoon,35
0.031085726,0.90233743,0.012261599,0.054315254,Fractal,35
0.5352555,0.22161585,0.018903464,0.22422518,Indoor,35
0.019839322,0.9462934,0.0111895865,0.022677695,Inverted,35
0.22199777,0.6958105,0.018830411,0.06336127,Jumbled,35
0.04896019,0.88973117,0.014122597,0.047186114,LineDrawing,35
0.013654349,0.96216094,0.010254846,0.0139297675,LowResolution,35
0.020093404,0.9478381,0.010878019,0.02119052,Noisy,35
0.89532036,0.05851251,0.01173767,0.03442945,Object,35
0.055017177,0.62191623,0.016474716,0.3065918,OutdoorManMade,35
0.0628864,0.85502094,0.015764406,0.0663282,OutdoorNatural,35
0.02004266,0.922663,0.012000185,0.045294262,Pattern,35
0.26545098,0.68217236,0.014461427,0.037915193,Random,35
0.020329982,0.9177447,0.014337088,0.047588203,Satellite,35
0.25395095,0.23975019,0.014463765,0.49183506,Sketch,35
0.83257216,0.011362577,0.00955377,0.14651152,Social,35
0.31661266,0.018946229,0.010204629,0.65423644,Action,36
0.29888803,0.023198027,0.010412727,0.6675012,Affective,36
0.05997443,0.88893664,0.012473705,0.03861518,Art,36
0.093163595,0.7461385,0.014958106,0.14573982,BlackWhite,36
0.12825182,0.03864462,0.010645314,0.82245827,Cartoon,36
0.028452924,0.91035056,0.011320299,0.049876302,Fractal,36
0.56918633,0.20422783,0.017472139,0.20911363,Indoor,36
0.018078923,0.95093864,0.010281435,0.020701023,Inverted,36
0.21035342,0.7146617,0.017377729,0.05760712,Jumbled,36
0.044256907,0.90011305,0.012947001,0.042683043,LineDrawing,36
0.012456488,0.96539205,0.009428318,0.012723199,LowResolution,36
0.018319316,0.95229214,0.010034276,0.019354261,Noisy,36
0.9056318,0.052600924,0.010737994,0.031029306,Object,36
0.051207833,0.6357589,0.015388564,0.29764476,OutdoorManMade,36
0.05749616,0.867235,0.014543396,0.060725413,OutdoorNatural,36
0.01826499,0.9295897,0.011022749,0.041122645,Pattern,36
0.25506687,0.69688886,0.013429239,0.03461503,Random,36
0.018297138,0.925988,0.013059408,0.04265535,Satellite,36
0.24911961,0.22706987,0.013538936,0.5102716,Sketch,36
0.85241365,0.010265864,0.0086805085,0.12863989,Social,36
0.31437826,0.018768018,0.010119432,0.6567343,Action,37
0.2968158,0.022983694,0.010327257,0.6698733,Affective,37
0.05931979,0.89013195,0.012355971,0.03819229,Art,37
0.09245386,0.748044,0.0148398,0.14466241,BlackWhite,37
0.1266891,0.03821962,0.010541085,0.8245502,Cartoon,37
0.028167218,0.91122293,0.011220174,0.049389627,Fractal,37
0.5723128,0.20241526,0.017337948,0.20793405,Indoor,37
0.017905487,0.9513972,0.01019295,0.02050437,Inverted,37
0.20933379,0.7163241,0.017241478,0.057100654,Jumbled,37
0.04381026,0.90113026,0.01282999,0.04222955,LineDrawing,37
0.012339626,0.9657091,0.0093481215,0.012603175,LowResolution,37
0.018139103,0.95274097,0.009947003,0.019172873,Noisy,37
0.9066716,0.052001305,0.010637513,0.030689653,Object,37
0.05076889,0.6367826,0.015273872,0.2971747,OutdoorManMade,37
0.056963272,0.86845845,0.01441723,0.060161036,OutdoorNatural,37
0.01810454,0.93022335,0.010929672,0.040742464,Pattern,37
0.25363204,0.69874483,0.013324001,0.034299187,Random,37
0.018119352,0.9267138,0.012941428,0.042225394,Satellite,37
0.24817483,0.22569433,0.013447489,0.51268333,Sketch,37
0.8541526,0.010158997,0.008594241,0.12709409,Social,37
0.31214878,0.018599901,0.01003615,0.65921515,Action,38
0.29434708,0.022770593,0.010242741,0.6726396,Affective,38
0.058722306,0.89124477,0.01223819,0.037794728,Art,38
0.09180933,0.7497574,0.014720678,0.1437126,BlackWhite,38
0.12511213,0.037777588,0.010431538,0.8266787,Cartoon,38
0.027892755,0.91205454,0.011122739,0.04893003,Fractal,38
0.57566607,0.20058663,0.017195452,0.20655182,Indoor,38
0.017731791,0.9518648,0.010100218,0.020303233,Inverted,38
0.20799579,0.7183447,0.017099729,0.05655984,Jumbled,38
0.043370895,0.9021276,0.012707935,0.04179347,LineDrawing,38
0.01222037,0.96603763,0.009263243,0.012478818,LowResolution,38
0.017969655,0.9531729,0.0098608285,0.018996635,Noisy,38
0.9077127,0.051417194,0.0105343675,0.030335736,Object,38
0.05033048,0.6374402,0.015165604,0.29706365,OutdoorManMade,38
0.056421548,0.86966646,0.014290623,0.05962133,OutdoorNatural,38
0.017926456,0.9309035,0.010829826,0.040340267,Pattern,38
0.2522595,0.7005508,0.013217373,0.033972397,Random,38
0.017923228,0.9275178,0.012814706,0.041744374,Satellite,38
0.24758053,0.22430377,0.013351478,0.51476425,Sketch,38
0.85595036,0.010051918,0.008507411,0.12549031,Social,38
0.30948946,0.018421514,0.009948872,0.66214013,Action,39
0.2920812,0.022551231,0.010154802,0.67521274,Affective,39
0.058110394,0.89235604,0.012122432,0.037411183,Art,39
0.09111126,0.751387,0.014609752,0.1428919,BlackWhite,39
0.123586275,0.03734766,0.010325087,0.828741,Cartoon,39
0.02757414,0.91301864,0.011011888,0.048395343,Fractal,39
0.57921916,0.19868408,0.01705657,0.20504016,Indoor,39
0.017548751,0.95234555,0.01000461,0.02010114,Inverted,39
0.20703875,0.71987474,0.016965825,0.05612071,Jumbled,39
0.0428773,0.90324324,0.01257772,0.041301798,LineDrawing,39
0.012095468,0.96637774,0.0091747455,0.012352051,LowResolution,39
0.017800098,0.95361197,0.009772122,0.018815808,Noisy,39
0.90875673,0.050818104,0.010428699,0.02999648,Object,39
0.04988885,0.6381267,0.015051303,0.2969332,OutdoorManMade,39
0.055833507,0.8710057,0.014155827,0.05900499,OutdoorNatural,39
0.017753823,0.9315784,0.010729295,0.03993851,Pattern,39
0.25096574,0.7022794,0.013108089,0.033646762,Random,39
0.017712142,0.9283642,0.012676619,0.041247066,Satellite,39
0.24667028,0.22260155,0.013246907,0.5174813,Sketch,39
0.85764337,0.009944767,0.008420309,0.12399153,Social,39
0.29769486,0.23461108,0.16548562,0.30220842,Action,4
0.29348028,0.2428485,0.17114818,0.29252306,Affective,4
0.26365775,0.29646683,0.178649,0.26122645,Art,4
0.25928253,0.28820518,0.17346899,0.27904332,BlackWhite,4
0.27780843,0.26128197,0.17558046,0.2853291,Cartoon,4
0.24604335,0.30156457,0.17236969,0.28002238,Fractal,4
0.2636267,0.27240312,0.18360825,0.28036195,Indoor,4
0.25281265,0.31492013,0.18048239,0.25178486,Inverted,4
0.26630762,0.28578597,0.18997048,0.2579359,Jumbled,4
0.2604138,0.30914634,0.17878209,0.25165775,LineDrawing,4
0.23421264,0.3494236,0.17941111,0.23695265,LowResolution,4
0.245821,0.3273034,0.18009803,0.24677758,Noisy,4
0.27509323,0.2766802,0.17526881,0.2729578,Object,4
0.25464427,0.2946183,0.17371838,0.27701902,OutdoorManMade,4
0.26203477,0.29749724,0.1796961,0.26077187,OutdoorNatural,4
0.23167811,0.32580206,0.17337355,0.26914623,Pattern,4
0.27208722,0.28845987,0.17530587,0.26414704,Random,4
0.23887838,0.2897148,0.2044106,0.26699618,Satellite,4
0.2679938,0.29571393,0.16055849,0.27573386,Sketch,4
0.30504483,0.20908254,0.17595454,0.30991808,Social,4
0.3077691,0.018261647,0.0098673,0.66410196,Action,40
0.28972745,0.022328306,0.010062064,0.6778822,Affective,40
0.057458453,0.8935374,0.011999173,0.037005007,Art,40
0.09032025,0.7533591,0.01447538,0.14184529,BlackWhite,40
0.12200763,0.03688986,0.010212493,0.83089006,Cartoon,40
0.027283223,0.91393846,0.010905496,0.04787282,Fractal,40
0.5821086,0.19703211,0.016921008,0.20393825,Indoor,40
0.017353036,0.95285827,0.009905503,0.019883143,Inverted,40
0.20577253,0.72183007,0.016806995,0.055590365,Jumbled,40
0.042430576,0.9042419,0.012459184,0.040868256,LineDrawing,40
0.011974768,0.96670324,0.009090812,0.012231217,LowResolution,40
0.017595975,0.9541293,0.009668697,0.018606143,Noisy,40
0.909758,0.050253056,0.010325473,0.029663533,Object,40
0.049484275,0.63844985,0.014937971,0.29712796,OutdoorManMade,40
0.05519602,0.87249297,0.014007429,0.05830355,OutdoorNatural,40
0.017587205,0.9322278,0.010631967,0.039553072,Pattern,40
0.24982922,0.70380354,0.013003443,0.03336378,Random,40
0.017519476,0.9291379,0.012544678,0.040797967,Satellite,40
0.24593994,0.22106881,0.013150112,0.51984113,Sketch,40
0.85929114,0.0098391175,0.0083337305,0.12253595,Social,40
0.30544975,0.018084297,0.009779748,0.66668624,Action,41
0.2878186,0.022106959,0.009971941,0.6801025,Affective,41
0.056803964,0.89472425,0.011872697,0.036599092,Art,41
0.08957709,0.75526357,0.0143421935,0.14081721,BlackWhite,41
0.12037085,0.036436416,0.010098121,0.8330946,Cartoon,41
0.026984746,0.9148907,0.010792534,0.047332004,Fractal,41
0.58551216,0.19504517,0.016772313,0.2026704,Indoor,41
0.017173473,0.953346,0.009806843,0.01967365,Inverted,41
0.20462184,0.7236397,0.016660705,0.05507778,Jumbled,41
0.04195122,0.90531284,0.012331237,0.040404655,LineDrawing,41
0.011846288,0.9670569,0.008999177,0.012097759,LowResolution,41
0.017416896,0.95458883,0.009575183,0.01841906,Noisy,41
0.91081065,0.04965878,0.010216128,0.029314436,Object,41
0.04907307,0.6394263,0.014822822,0.29667777,OutdoorManMade,41
0.05464219,0.8737912,0.01387178,0.057694796,OutdoorNatural,41
0.017384917,0.93299526,0.010520304,0.039099563,Pattern,41
0.24869238,0.7053552,0.012895281,0.033057082,Random,41
0.017327234,0.9299054,0.012413793,0.040353503,Satellite,41
0.24534565,0.21965736,0.013046546,0.5219504,Sketch,41
0.861008,0.009729841,0.00824424,0.12101788,Social,41
0.30291668,0.017914182,0.009690944,0.6694781,Action,42
0.28592438,0.021893656,0.009883779,0.68229824,Affective,42
0.056190778,0.8958775,0.011747305,0.036184385,Art,42
0.08874343,0.7574318,0.014205686,0.13961908,BlackWhite,42
0.11876246,0.035982225,0.009983857,0.8352715,Cartoon,42
0.026660036,0.9158923,0.010676301,0.04677129,Fractal,42
0.5887724,0.19327259,0.016630718,0.20132428,Indoor,42
0.016975874,0.9538755,0.009702236,0.019446416,Inverted,42
0.20357497,0.7253829,0.01650889,0.054533202,Jumbled,42
0.04148748,0.90635526,0.012204092,0.03995316,LineDrawing,42
0.011716635,0.9674118,0.008905172,0.011966351,LowResolution,42
0.017228002,0.95506793,0.009478849,0.018225282,Noisy,42
0.9119747,0.049003698,0.0100967,0.028924938,Object,42
0.048649322,0.6402942,0.014701226,0.29635525,OutdoorManMade,42
0.054004952,0.87525785,0.013722192,0.057015076,OutdoorNatural,42
0.017207684,0.93367535,0.010416835,0.03870006,Pattern,42
0.24712813,0.70736766,0.012777942,0.032726247,Random,42
0.017129838,0.9306766,0.012280796,0.03991277,Satellite,42
0.24480839,0.21798155,0.0129412785,0.52426875,Sketch,42
0.8628342,0.009614968,0.008149688,0.119401075,Social,42
0.30266392,0.017896686,0.009681983,0.6697575,Action,43
0.2856949,0.021871602,0.00987476,0.6825587,Affective,43
0.05611904,0.8960105,0.011733249,0.036137197,Art,43
0.08866685,0.7576327,0.014192119,0.13950838,BlackWhite,43
0.11860094,0.03593672,0.009972312,0.83549,Cartoon,43
0.026629575,0.9159866,0.010664929,0.046718888,Fractal,43
0.58910894,0.19308853,0.016615614,0.20118691,Indoor,43
0.01695517,0.95393133,0.00969117,0.019422235,Inverted,43
0.20347494,0.7255504,0.016493581,0.054481138,Jumbled,43
0.041438308,0.90646416,0.012190842,0.03990671,LineDrawing,43
0.0117038945,0.9674471,0.0088958405,0.011953101,LowResolution,43
0.017208165,0.95511883,0.009468427,0.018204527,Noisy,43
0.91207844,0.048946165,0.010085712,0.028889615,Object,43
0.048608594,0.6403317,0.014689328,0.29637033,OutdoorManMade,43
0.0539404,0.87540364,0.013707211,0.05694873,OutdoorNatural,43
0.017186774,0.9337556,0.010404986,0.03865263,Pattern,43
0.24703763,0.7074983,0.012767066,0.032696962,Random,43
0.01710911,0.9307618,0.012266779,0.03986233,Satellite,43
0.24476404,0.21783718,0.012931064,0.5244677,Sketch,43
0.8630163,0.009603868,0.0081402995,0.1192395,Social,43
0.3024156,0.017878138,0.009672435,0.6700338,Action,44
0.28547546,0.021849452,0.009865066,0.68281,Affective,44
0.05604864,0.8961381,0.011719972,0.036093365,Art,44
0.0885747,0.75787634,0.014177247,0.13937175,BlackWhite,44
0.118440725,0.035892688,0.009960673,0.83570594,Cartoon,44
0.026595602,0.91609293,0.010652235,0.0466593,Fractal,44
0.58941376,0.1928989,0.016600408,0.20108695,Indoor,44
0.016933654,0.95398897,0.009679706,0.019397678,Inverted,44
0.20336486,0.72573286,0.016477806,0.054424454,Jumbled,44
0.04139218,0.9065686,0.012177808,0.03986143,LineDrawing,44
0.01168956,0.96748716,0.008885123,0.011938113,LowResolution,44
0.017187765,0.9551709,0.009457811,0.018183438,Noisy,44
0.9121923,0.04888195,0.0100738825,0.028851917,Object,44
0.048564,0.6404138,0.014676613,0.29634556,OutdoorManMade,44
0.053877458,0.87554854,0.013691756,0.056882188,OutdoorNatural,44
0.017167673,0.93382907,0.01039372,0.038609482,Pattern,44
0.24692954,0.7076512,0.012755129,0.032664146,Random,44
0.017088525,0.9308446,0.0122527005,0.03981416,Satellite,44
0.24465235,0.21763416,0.012920068,0.52479345,Sketch,44
0.86318946,0.009592252,0.008130786,0.119087584,Social,44
0.3021779,0.017861376,0.009663507,0.6702972,Action,45
0.28523386,0.021825813,0.009855576,0.6830848,Affective,45
0.055984925,0.8962574,0.011706809,0.036050938,Art,45
0.08848702,0.7581124,0.014162458,0.1392382,BlackWhite,45
0.11829519,0.035848442,0.009949027,0.8359074,Cartoon,45
0.026562989,0.9161979,0.010639703,0.04659943,Fractal,45
0.58966756,0.19275966,0.01658606,0.20098671,Indoor,45
0.016912518,0.95404494,0.009668235,0.019374363,Inverted,45
0.20324175,0.7259286,0.016461333,0.054368343,Jumbled,45
0.04133989,0.9066847,0.0121638775,0.039811425,LineDrawing,45
0.011675177,0.96752685,0.008874592,0.011923322,LowResolution,45
0.017166521,0.9552253,0.00944673,0.018161457,Noisy,45
0.91231436,0.04881204,0.010061177,0.02881244,Object,45
0.048519623,0.6405056,0.014663444,0.29631135,OutdoorManMade,45
0.05381582,0.8756873,0.01367649,0.05682037,OutdoorNatural,45
0.017149318,0.93389946,0.010382599,0.038568653,Pattern,45
0.24683999,0.7077832,0.012743318,0.032633435,Random,45
0.017065369,0.9309369,0.012236858,0.03976096,Satellite,45
0.24458261,0.21744108,0.012908531,0.52506775,Sketch,45
0.86335146,0.0095807575,0.00812135,0.11894637,Social,45
0.30197984,0.01784302,0.009653812,0.6705232,Action,46
0.28496832,0.021802647,0.009845249,0.68338376,Affective,46
0.05591656,0.8963842,0.01169306,0.036006197,Art,46
0.08840203,0.75834,0.014147558,0.13911037,BlackWhite,46
0.11812983,0.03580202,0.009936489,0.8361317,Cartoon,46
0.026527388,0.9163056,0.010626512,0.046540517,Fractal,46
0.589939,0.19262832,0.01657145,0.20086126,Indoor,46
0.016891548,0.954101,0.009656551,0.019350855,Inverted,46
0.20309284,0.72615385,0.016444013,0.054309335,Jumbled,46
0.041285772,0.90680665,0.012148678,0.03975888,LineDrawing,46
0.011660533,0.9675675,0.0088637285,0.011908203,LowResolution,46
0.01714406,0.9552833,0.009434778,0.0181379,Noisy,46
0.91243154,0.048745513,0.010048593,0.028774293,Object,46
0.048474904,0.6405472,0.014650125,0.29632774,OutdoorManMade,46
0.0537506,0.87583745,0.013660271,0.056751665,OutdoorNatural,46
0.017128598,0.9339785,0.010370113,0.03852282,Pattern,46
0.24675359,0.70791125,0.012731628,0.032603472,Random,46
0.017043987,0.9310238,0.012222359,0.039709896,Satellite,46
0.24445537,0.21731026,0.012897664,0.5253367,Sketch,46
0.86351913,0.009569276,0.008111879,0.1187998,Social,46
0.3016727,0.017824212,0.009643894,0.67085916,Action,47
0.28471246,0.021779072,0.009835052,0.6836734,Affective,47
0.05584795,0.8965151,0.0116782,0.0359588,Art,47
0.08830987,0.7585889,0.014131772,0.13896939,BlackWhite,47
0.11797616,0.035755306,0.009924024,0.8363445,Cartoon,47
0.026495947,0.9164054,0.010613996,0.046484657,Fractal,47
0.5902073,0.1924911,0.01655712,0.20074454,Indoor,47
0.016868852,0.9541616,0.009644234,0.019325417,Inverted,47
0.20300868,0.7263015,0.016428031,0.054261837,Jumbled,47
0.04123473,0.90692145,0.012134364,0.039709397,LineDrawing,47
0.011645863,0.96760845,0.008852754,0.011892982,LowResolution,47
0.01712228,0.9553384,0.009423382,0.018116003,Noisy,47
0.91253805,0.04868595,0.010036741,0.028739281,Object,47
0.04843622,0.64062417,0.014637143,0.29630247,OutdoorManMade,47
0.053678837,0.87599766,0.013643394,0.056680124,OutdoorNatural,47
0.017108433,0.9340571,0.0103579,0.03847657,Pattern,47
0.24666175,0.7080515,0.012719129,0.032567695,Random,47
0.017020058,0.9311208,0.012205501,0.039653648,Satellite,47
0.24436545,0.21717027,0.01288608,0.5255782,Sketch,47
0.863711,0.009556466,0.008101329,0.118631266,Social,47
0.30139917,0.017806524,0.009634498,0.67115986,Action,48
0.28445688,0.021755792,0.009825072,0.6839622,Affective,48
0.055776976,0.89664704,0.011663529,0.03591248,Art,48
0.088232905,0.75879323,0.014116985,0.13885684,BlackWhite,48
0.11782119,0.035710275,0.009912058,0.8365565,Cartoon,48
0.026461964,0.9165122,0.010600685,0.046425212,Fractal,48
0.5904831,0.19233201,0.016541779,0.20064314,Indoor,48
0.016846128,0.95422304,0.009631554,0.01929933,Inverted,48
0.20289558,0.7264852,0.016411504,0.054207698,Jumbled,48
0.041182786,0.9070398,0.012119195,0.039658118,LineDrawing,48
0.011629274,0.967654,0.008840494,0.011876223,LowResolution,48
0.017099641,0.95539683,0.009411016,0.018092489,Noisy,48
0.9126502,0.04862314,0.010024227,0.028702322,Object,48
0.048398264,0.6406741,0.014624541,0.29630315,OutdoorManMade,48
0.053615168,0.8761418,0.013627458,0.056615546,OutdoorNatural,48
0.01708853,0.934132,0.0103457915,0.038433664,Pattern,48
0.24648751,0.70827734,0.012704825,0.032530367,Random,48
0.016996486,0.93121654,0.012189173,0.039597806,Satellite,48
0.24430506,0.21701798,0.01287467,0.52580225,Sketch,48
0.8638877,0.009544453,0.008091112,0.11847675,Social,48
0.3066799,0.22994307,0.1494401,0.31393695,Action,5
0.2996271,0.24390845,0.15587309,0.3005914,Affective,5
0.2645385,0.30993643,0.1641368,0.26138827,Art,5
0.2565744,0.2990848,0.159133,0.28520784,BlackWhite,5
0.28141892,0.26210892,0.15964542,0.29682672,Cartoon,5
0.24228522,0.31572816,0.15676701,0.2852196,Fractal,5
0.2648032,0.28124046,0.16806792,0.2858884,Indoor,5
0.25150925,0.33330157,0.16653827,0.24865092,Inverted,5
0.26784497,0.30206382,0.17592221,0.25416902,Jumbled,5
0.26240474,0.32421434,0.16314782,0.25023308,LineDrawing,5
0.22531225,0.38114774,0.16560094,0.22793905,LowResolution,5
0.23803614,0.35162205,0.16455747,0.2457843,Noisy,5
0.28096765,0.28609672,0.15983737,0.27309823,Object,5
0.25147086,0.3060878,0.16038238,0.28205892,OutdoorManMade,5
0.25984284,0.30882198,0.16629986,0.26503536,OutdoorNatural,5
0.22089624,0.3483481,0.15934756,0.27140805,Pattern,5
0.27669314,0.30186212,0.15988572,0.26155907,Random,5
0.23212789,0.2997192,0.19207303,0.27607983,Satellite,5
0.27101496,0.30269098,0.14357626,0.28271782,Sketch,5
0.31785035,0.1967178,0.16101708,0.32441473,Social,5
0.31737852,0.2219061,0.13523212,0.3254832,Action,6
0.30550188,0.23925607,0.14201671,0.3132253,Affective,6
0.26142597,0.32530236,0.15027417,0.26299748,Art,6
0.25433925,0.30780458,0.14650568,0.29135045,BlackWhite,6
0.28271794,0.26340768,0.14403997,0.30983445,Cartoon,6
0.23825178,0.33097365,0.14280246,0.28797212,Fractal,6
0.26417267,0.29173404,0.1543903,0.28970295,Indoor,6
0.2459753,0.35304216,0.15519485,0.24578762,Inverted,6
0.27243826,0.30930492,0.16355634,0.25470045,Jumbled,6
0.25795355,0.34230337,0.14919308,0.25055003,LineDrawing,6
0.21314828,0.41886568,0.15159068,0.21639533,LowResolution,6
0.23156641,0.37743968,0.15085569,0.24013822,Noisy,6
0.2877005,0.29361355,0.14623237,0.27245358,Object,6
0.24884334,0.31885105,0.14662103,0.28568462,OutdoorManMade,6
0.25772038,0.32415858,0.15292902,0.26519206,OutdoorNatural,6
0.21326452,0.36947402,0.14625128,0.27101016,Pattern,6
